rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
67,doi:10.3389/frobt.2025.1649154,Weber–Fechner law in temporal difference learning derived from control as inference,2025,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2025.1649154,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
68,arxiv:2504.06538v2,OPAL: Encoding Causal Understanding of Physical Systems for Robot Learning,2025,arXiv,http://arxiv.org/abs/2504.06538v2,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.1007/s11370-025-00664-4,Offline spatial–temporal actor-critic learning for robot crowd navigation without behavior regularization,2026,Intelligent Service Robotics,https://doi.org/10.1007/s11370-025-00664-4,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1002/oca.2781,Path planning of mobile robot in unknown dynamic continuous environment using reward‐modified deep Q ‐network,2023,Optimal Control Applications and Methods,https://doi.org/10.1002/oca.2781,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
71,arxiv:2509.16679v1,Reinforcement Learning Meets Large Language Models: A Survey of Advancements and Applications Across the LLM Lifecycle,2025,arXiv,http://arxiv.org/abs/2509.16679v1,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
72,arxiv:2606.04355v1,Think Fast and Far: Long-Horizon Online POMDP Planning via Rapid State Sampling,2026,arXiv,http://arxiv.org/abs/2606.04355v1,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.1109/icra55743.2025.11128705,Guiding Long-Horizon Task and Motion Planning with Vision Language Models,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra55743.2025.11128705,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.1007/s10514-023-10120-w,Learning rewards from exploratory demonstrations using probabilistic temporal ranking,2023,Autonomous Robots,https://doi.org/10.1007/s10514-023-10120-w,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.1038/s41598-025-30602-4,Physics-informed hybrid reinforcement learning for estimating lithium-ion battery state of health,2025,Scientific Reports,https://doi.org/10.1038/s41598-025-30602-4,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1109/cvpr52733.2024.01357,TimeChat: A Time-sensitive Multimodal Large Language Model for Long Video Understanding,2024,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52733.2024.01357,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.31763/ijrcs.v6i1.2532,A Study on the Impact of Hyperparameters on the Temporal Convolutional Network Model for Electric Load Forecasting,2026,International Journal of Robotics and Control Systems,https://doi.org/10.31763/ijrcs.v6i1.2532,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.1609/aaai.v39i27.35109,From Large Language Models to Large Action Models: Reasoning and Planning with Physical World Knowledge,2025,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v39i27.35109,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.3390/bdcc10040102,Emotional Framing in Prompts Modulates Large Language Model Performance,2026,Big Data and Cognitive Computing,https://doi.org/10.3390/bdcc10040102,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
80,arxiv:2404.03275v3,DELTA: Decomposed Efficient Long-Term Robot Task Planning using Large Language Models,2024,arXiv,http://arxiv.org/abs/2404.03275v3,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.3390/machines14020200,Economical Motion Planning for On-Road Autonomous Driving with Distance-Sensitive Spatio-Temporal Resolutions,2026,Machines,https://doi.org/10.3390/machines14020200,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.34133/research.1123,Deep Reinforcement Learning for Real-World Humanoid Robot Locomotion Control with Automatic Reward Learning,2026,Research,https://doi.org/10.34133/research.1123,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
83,arxiv:2502.15613v1,Pick-and-place Manipulation Across Grippers Without Retraining: A Learning-optimization Diffusion Policy Approach,2025,arXiv,http://arxiv.org/abs/2502.15613v1,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
84,arxiv:2212.08333v2,AnyGrasp: Robust and Efficient Grasp Perception in Spatial and Temporal Domains,2022,arXiv,http://arxiv.org/abs/2212.08333v2,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
85,arxiv:2508.16943v2,LHM-Humanoid: Learning a Unified Policy for Long-Horizon Humanoid Whole-Body Loco-Manipulation in Diverse Messy Environments,2025,arXiv,http://arxiv.org/abs/2508.16943v2,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
86,arxiv:2604.21873v1,Grounding Video Reasoning in Physical Signals,2026,arXiv,http://arxiv.org/abs/2604.21873v1,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1145/3747393.3747399,Integrating Vision Foundation Models with Reinforcement Learning for Enhanced Object Interaction,2025,arXiv,http://arxiv.org/abs/2508.05838v1,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.4108/airo.v2i1.3392,Immersive Horizons: Exploring the Transformative Power of Virtual Reality Across Economic Sectors,2023,EAI Endorsed Transactions on AI and Robotics,https://doi.org/10.4108/airo.v2i1.3392,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.23919/acc55779.2023.10156033,Time Optimal Data Harvesting in Two Dimensions through Reinforcement Learning Without Engineered Reward Functions,2023,2023 American Control Conference (ACC),https://doi.org/10.23919/acc55779.2023.10156033,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.1007/978-3-031-18461-1_27,Learning to Solve Sequential Planning Problems Without Rewards,2023,"Lecture Notes in Networks and Systems Proceedings of the Future Technologies Conference (FTC) 2022, Volume 1",https://doi.org/10.1007/978-3-031-18461-1_27,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.1111/resp.13420_427,LONG‐TERM COURSE OF EMPHYSEMA WITHOUT AIRFLOW LIMITATION,2018,Respirology,https://doi.org/10.1111/resp.13420_427,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.1142/s0219843624500014,Task-Oriented Self-Imitation Learning for Robotic Autonomous Skill Acquisition,2024,International Journal of Humanoid Robotics,https://doi.org/10.1142/s0219843624500014,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.1002/9781119010883.ch5,Predictive Control with Long Horizons,2016,Model Predictive Control of High Power Convertersand Industrial Drives,https://doi.org/10.1002/9781119010883.ch5,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
94,doi:10.1111/j.1728-4465.2011.00292.x,Contraceptive Security: Incomplete Without Long‐Acting and Permanent Methods of Family Planning,2011,Studies in Family Planning,https://doi.org/10.1111/j.1728-4465.2011.00292.x,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
95,doi:10.5527/wjn.v12.i5.182,Heterogeneity in cardiorenal protection by Sodium glucose cotransporter 2 inhibitors in heart failure across the ejection fraction strata: Systematic review and meta-analysis,2023,World Journal of Nephrology,https://doi.org/10.5527/wjn.v12.i5.182,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
96,doi:10.1109/icra55743.2025.11127706,ReMEmbR: Building and Reasoning Over Long-Horizon Spatio-Temporal Memory for Robot Navigation,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra55743.2025.11127706,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
97,doi:10.1609/aaai.v38i18.29991,SayCanPay: Heuristic Planning with Large Language Models Using Learnable Domain Knowledge,2024,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v38i18.29991,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
98,doi:10.1109/jbhi.2026.3694809,A Foundation Model for Wearable Movement Data in Mental Health Research,2024,arXiv,http://arxiv.org/abs/2411.15240v5,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
99,doi:10.62311/nesx/rb-978-81-992251-0-7,Intelligent Robotics and Autonomous Systems: From Cognitive Machines to Surgical Precision,2025,,https://doi.org/10.62311/nesx/rb-978-81-992251-0-7,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
100,doi:10.47197/retos.v56.105047,Article RETRACTED due to manipulation by the authors The Hybrid Learning System With Project Based Learning: Can It Increase Creative Thinking Skill and Learning Motivation in Physical Education Learning?,2024,Retos,https://doi.org/10.47197/retos.v56.105047,Addresses robot skill learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Temporal credit without rewards keeps action-critical alternatives explicit until a physical observation collapses them.
